# IRT File
9439   # Number of Samples
17 , 08 , 13 , 01 , 54 , 59 , 0 , -98.60 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 04 , 0 , -99.68 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 09 , 0 , -100.73 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 14 , 0 , -101.00 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 19 , 0 , -99.45 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 24 , 0 , -100.73 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 29 , 0 , -98.91 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 34 , 0 , -98.18 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 39 , 0 , -102.13 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 55 , 44 , 0 , -99.24 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 56 , 10 , 0 , -100.20 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 56 , 15 , 0 , -101.39 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 56 , 20 , 0 , -98.19 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 56 , 25 , 0 , -98.03 ,  89.80 , 180.00 
17 , 08 , 13 , 01 , 56 , 30 , 0 , -99.09 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 00 , 43 , 0 , -98.91 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 00 , 47 , 0 , -98.32 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 00 , 52 , 0 , -97.98 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 00 , 56 , 0 , -99.65 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 01 , 0 , -102.06 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 05 , 0 , -98.06 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 09 , 0 , -98.55 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 14 , 0 , -98.55 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 19 , 0 , -99.21 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 24 , 0 , -97.41 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 28 , 0 , -97.98 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 32 , 0 , -98.96 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 37 , 0 , -101.23 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 41 , 0 , -97.67 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 46 , 0 , -99.83 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 50 , 0 , -97.42 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 01 , 56 , 0 , -102.34 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 01 , 0 , -99.62 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 05 , 0 , -99.61 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 10 , 0 , -99.24 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 14 , 0 , -98.25 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 19 , 0 , -98.62 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 24 , 0 , -99.08 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 29 , 0 , -98.56 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 34 , 0 , -103.61 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 39 , 0 , -99.71 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 44 , 0 , -98.35 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 49 , 0 , -98.36 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 54 , 0 , -98.44 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 02 , 59 , 0 , -97.87 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 04 , 0 , -100.14 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 30 , 0 , -101.82 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 35 , 0 , -101.68 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 40 , 0 , -97.92 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 45 , 0 , -98.94 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 50 , 0 , -98.42 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 03 , 55 , 0 , -98.69 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 00 , 0 , -97.99 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 05 , 0 , -99.01 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 10 , 0 , -98.60 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 15 , 0 , -98.37 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 20 , 0 , -98.55 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 25 , 0 , -97.81 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 51 , 0 , -98.21 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 04 , 55 , 0 , -98.70 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 00 , 0 , -98.83 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 05 , 0 , -98.48 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 10 , 0 , -101.04 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 15 , 0 , -99.52 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 20 , 0 , -99.75 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 25 , 0 , -100.01 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 30 , 0 , -98.24 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 35 , 0 , -99.28 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 40 , 0 , -98.75 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 05 , 46 , 0 , -98.59 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 11 , 0 , -99.95 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 16 , 0 , -99.53 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 21 , 0 , -98.14 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 26 , 0 , -99.25 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 31 , 0 , -99.22 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 36 , 0 , -97.26 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 41 , 0 , -98.11 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 06 , 46 , 0 , -98.39 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 15 , 23 , 0 , -99.72 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 29 , 0 , -99.15 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 33 , 0 , -98.90 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 38 , 0 , -98.64 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 43 , 0 , -100.09 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 48 , 0 , -97.69 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 53 , 0 , -100.83 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 15 , 58 , 0 , -98.38 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 03 , 0 , -100.02 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 08 , 0 , -98.39 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 13 , 0 , -98.09 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 18 , 0 , -99.90 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 44 , 0 , -97.70 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 49 , 0 , -99.34 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 54 , 0 , -98.75 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 16 , 59 , 0 , -98.89 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 04 , 0 , -101.06 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 09 , 0 , -100.11 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 14 , 0 , -99.33 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 19 , 0 , -99.04 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 24 , 0 , -98.46 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 29 , 0 , -101.57 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 34 , 0 , -98.55 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 17 , 39 , 0 , -100.71 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 05 , 0 , -98.55 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 10 , 0 , -99.76 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 15 , 0 , -99.04 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 21 , 0 , -98.74 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 25 , 0 , -98.50 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 30 , 0 , -98.75 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 35 , 0 , -98.35 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 40 , 0 , -98.77 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 46 , 0 , -99.37 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 50 , 0 , -100.39 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 18 , 55 , 0 , -100.94 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 00 , 0 , -98.62 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 26 , 0 , -99.41 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 31 , 0 , -98.20 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 36 , 0 , -99.13 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 41 , 0 , -100.41 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 47 , 0 , -98.77 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 52 , 0 , -98.16 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 19 , 57 , 0 , -101.41 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 01 , 0 , -100.38 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 06 , 0 , -98.91 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 11 , 0 , -100.14 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 16 , 0 , -99.18 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 21 , 0 , -98.64 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 47 , 0 , -97.93 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 52 , 0 , -99.38 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 20 , 57 , 0 , -98.13 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 02 , 0 , -100.09 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 07 , 0 , -100.23 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 12 , 0 , -98.55 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 17 , 0 , -98.12 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 21 , 0 , -99.71 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 26 , 0 , -99.50 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 31 , 0 , -98.30 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 37 , 0 , -100.93 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 21 , 42 , 0 , -98.13 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 08 , 0 , -99.51 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 13 , 0 , -99.87 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 17 , 0 , -100.40 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 22 , 0 , -100.78 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 27 , 0 , -99.65 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 32 , 0 , -98.10 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 37 , 0 , -100.88 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 43 , 0 , -98.93 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 48 , 0 , -98.77 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 53 , 0 , -102.53 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 22 , 58 , 0 , -99.60 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 03 , 0 , -98.81 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 28 , 0 , -97.54 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 34 , 0 , -100.21 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 38 , 0 , -99.71 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 43 , 0 , -98.23 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 49 , 0 , -97.41 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 54 , 0 , -99.15 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 23 , 59 , 0 , -98.85 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 04 , 0 , -99.19 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 09 , 0 , -98.89 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 13 , 0 , -99.66 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 18 , 0 , -97.73 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 23 , 0 , -98.27 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 49 , 0 , -98.34 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 54 , 0 , -99.25 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 24 , 59 , 0 , -99.11 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 04 , 0 , -100.55 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 09 , 0 , -99.12 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 14 , 0 , -100.07 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 19 , 0 , -98.41 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 24 , 0 , -97.76 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 29 , 0 , -98.01 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 34 , 0 , -99.37 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 39 , 0 , -99.64 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 25 , 44 , 0 , -97.98 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 26 , 10 , 0 , -99.46 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 26 , 15 , 0 , -100.92 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 26 , 20 , 0 , -98.38 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 26 , 24 , 0 , -98.67 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 26 , 29 , 0 , -98.20 ,  90.00 , 180.00 
17 , 08 , 13 , 02 , 30 , 24 , 0 , -97.81 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 29 , 0 , -100.70 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 34 , 0 , -100.74 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 39 , 0 , -98.14 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 44 , 0 , -100.74 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 49 , 0 , -98.54 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 54 , 0 , -98.09 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 30 , 59 , 0 , -98.97 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 04 , 0 , -98.68 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 09 , 0 , -99.22 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 14 , 0 , -98.39 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 19 , 0 , -98.33 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 44 , 0 , -98.12 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 49 , 0 , -100.38 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 54 , 0 , -98.14 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 31 , 59 , 0 , -99.48 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 04 , 0 , -98.17 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 09 , 0 , -99.37 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 14 , 0 , -98.89 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 19 , 0 , -99.46 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 24 , 0 , -101.42 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 29 , 0 , -100.52 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 34 , 0 , -99.61 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 32 , 39 , 0 , -99.31 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 04 , 0 , -98.38 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 09 , 0 , -99.55 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 14 , 0 , -100.62 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 19 , 0 , -98.69 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 24 , 0 , -99.19 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 29 , 0 , -98.49 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 34 , 0 , -100.20 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 40 , 0 , -100.55 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 45 , 0 , -97.67 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 50 , 0 , -98.89 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 33 , 54 , 0 , -98.92 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 00 , 0 , -98.27 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 26 , 0 , -98.02 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 31 , 0 , -98.30 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 35 , 0 , -98.10 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 41 , 0 , -98.47 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 46 , 0 , -99.14 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 51 , 0 , -100.91 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 34 , 56 , 0 , -98.98 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 01 , 0 , -99.28 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 07 , 0 , -99.52 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 12 , 0 , -99.80 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 16 , 0 , -98.58 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 22 , 0 , -98.01 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 48 , 0 , -101.34 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 53 , 0 , -98.63 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 35 , 58 , 0 , -100.69 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 03 , 0 , -98.30 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 07 , 0 , -98.73 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 13 , 0 , -99.78 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 17 , 0 , -98.28 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 22 , 0 , -98.13 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 27 , 0 , -99.96 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 32 , 0 , -99.04 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 37 , 0 , -99.48 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 36 , 42 , 0 , -100.54 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 08 , 0 , -98.60 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 13 , 0 , -97.88 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 18 , 0 , -98.90 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 23 , 0 , -98.64 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 27 , 0 , -97.83 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 32 , 0 , -103.74 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 37 , 0 , -99.20 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 42 , 0 , -99.75 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 47 , 0 , -98.40 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 52 , 0 , -99.19 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 37 , 57 , 0 , -98.85 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 02 , 0 , -99.65 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 28 , 0 , -102.56 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 33 , 0 , -98.81 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 37 , 0 , -98.40 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 42 , 0 , -100.99 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 47 , 0 , -99.17 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 52 , 0 , -98.33 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 38 , 57 , 0 , -101.12 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 02 , 0 , -102.27 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 08 , 0 , -98.06 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 13 , 0 , -101.28 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 17 , 0 , -99.27 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 22 , 0 , -100.61 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 48 , 0 , -100.70 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 53 , 0 , -98.97 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 39 , 58 , 0 , -99.91 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 03 , 0 , -99.21 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 08 , 0 , -98.42 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 14 , 0 , -99.27 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 19 , 0 , -99.49 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 23 , 0 , -98.58 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 28 , 0 , -98.72 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 33 , 0 , -99.33 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 38 , 0 , -98.00 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 40 , 43 , 0 , -100.06 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 41 , 09 , 0 , -97.99 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 41 , 14 , 0 , -99.26 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 41 , 19 , 0 , -98.92 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 41 , 24 , 0 , -99.76 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 41 , 29 , 0 , -99.83 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 24 , 0 , -100.11 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 28 , 0 , -101.49 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 33 , 0 , -99.03 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 39 , 0 , -98.73 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 44 , 0 , -99.37 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 49 , 0 , -98.82 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 45 , 54 , 0 , -98.89 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 00 , 0 , -97.91 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 04 , 0 , -99.99 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 09 , 0 , -100.55 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 14 , 0 , -100.06 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 19 , 0 , -102.43 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 47 , 0 , -99.29 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 52 , 0 , -98.73 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 46 , 56 , 0 , -98.65 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 01 , 0 , -100.95 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 07 , 0 , -101.94 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 11 , 0 , -98.81 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 16 , 0 , -98.77 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 21 , 0 , -98.52 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 26 , 0 , -98.42 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 31 , 0 , -99.07 ,  89.80 , 180.00 
17 , 08 , 13 , 02 , 47 , 36 , 0 , -98.63 ,  89.80 , 180.00 
